1	1.98609293346565e-33
1.00307585794295	2.20332130886977e-33
1.00616117678799	2.45467254168957e-33
1.00925598563550	2.74570896155279e-33
1.01236031367538	3.10185166810686e-33
1.01547419018733	3.51640243047330e-33
1.01859764454108	3.96591899250760e-33
1.02173070619671	4.43080324675631e-33
1.02487340470492	5.01235346460826e-33
1.02802576970730	5.62955618139916e-33
1.03118783093661	6.09285643717780e-33
1.03435961821707	6.18970101597346e-33
1.03754116146463	6.07786508949166e-33
1.04073249068726	5.86517788174639e-33
1.04393363598522	5.58905189725235e-33
1.04714462755138	5.26878957715326e-33
1.05036549567145	4.69965021573092e-33
1.05359627072431	3.99462183106261e-33
1.05683698318228	3.33711322378090e-33
1.06008766361141	2.82456003777176e-33
1.06334834267175	2.39894221962452e-33
1.06661905111768	2.02808453896600e-33
1.06989981979816	1.71738937928785e-33
1.07319067965705	1.46587939821048e-33
1.07649166173337	1.25964297191862e-33
1.07980279716163	1.08694908840792e-33
1.08312411717210	9.42502830341054e-34
1.08645565309111	8.21809786124549e-34
1.08979743634133	7.20380684682339e-34
1.09314949844211	6.34369148998839e-34
1.09651187100972	5.61063814338876e-34
1.09988458575771	4.98277867280408e-34
1.10326767449714	4.44270202709361e-34
1.10666116913694	3.97603042444858e-34
1.11006510168418	3.57064909756926e-34
1.11347950424439	3.21665895756765e-34
1.11690440902183	2.90641806331871e-34
1.12033984831984	2.63382568808596e-34
1.12378585454110	2.39323089157057e-34
1.12724246018796	2.17992134608015e-34
1.13070969786276	1.99020871007687e-34
1.13418760026810	1.82121629407908e-34
1.13767620020718	1.67012920493686e-34
1.14117553058409	1.53455122888163e-34
1.14468562440414	1.41256034305276e-34
1.14820651477415	1.30267793411595e-34
1.15173823490276	1.20341114632453e-34
1.15528081810078	1.11346418555088e-34
1.15883429778148	1.03177075657223e-34
1.16239870746087	9.57515103992614e-35
1.16597408075809	8.89860906549883e-35
1.16956045139566	8.28068989727879e-35
1.17315785319985	7.71516530937887e-35
1.17676632010095	7.19726255259913e-35
1.18038588613363	6.72207153285326e-35
1.18401658543724	6.28517946211796e-35
1.18765845225614	5.88278966741071e-35
1.19131152094002	5.51196843133887e-35
1.19497582594423	5.16971543229907e-35
1.19865140183010	4.85329291389728e-35
1.20233828326524	4.56030241569336e-35
1.20603650502394	4.28886260077302e-35
1.20974610198740	4.03707653904336e-35
1.21346710914415	3.80319005691155e-35
